	0
"form_""Flood"""	42079
"lemma_""Flood"""	42080
"form_""Lisbon"""	42081
"lemma_""Lisbon"""	42082
"form_""1755"""	42083
"lemma_""1755"""	42084
"form_""Tsunami"""	42085
"lemma_""Tsunami"""	42086
"form_""1596"""	42087
"lemma_""1596"""	42088
"form_""Hawaiian"""	42089
"lemma_""Hawaiian"""	42090
"form_""piled"""	42091
"form_""Inland"""	42092
"lemma_""inland"""	42093
"form_""swamped"""	42094
"form_""Osaka"""	42095
"lemma_""Osaka"""	42096
"form_""1869"""	42097
"lemma_""1869"""	42098
"form_""Ponoluu"""	42099
"lemma_""Ponoluu"""	42100
"form_""1896"""	42101
"lemma_""1896"""	42102
"form_""27,000"""	42103
"lemma_""27,000"""	42104
"form_""travels"""	42105
"form_""reckoned"""	42106
"lemma_""reckone"""	42107
"form_""Lagrange"""	42108
"lemma_""Lagrange"""	42109
"form_""fishermen"""	42110
"form_""swells"""	42111
"form_""sailed"""	42112
"form_""wreckage"""	42113
"lemma_""wreckage"""	42114
"form_""bathers"""	42115
"lemma_""bather"""	42116
"form_""height"""	42117
"form_""inlet"""	42118
"lemma_""inlet"""	42119
"form_""salvo"""	42120
"lemma_""salvo"""	42121
"form_""swell"""	42122
"form_""arrives"""	42123
"form_""Reefs"""	42124
"lemma_""reef"""	42125
"form_""Hilo"""	42126
"lemma_""Hilo"""	42127
"form_""denuded"""	42128
"lemma_""denude"""	42129
"form_""Tugaru"""	42130
"lemma_""Tugaru"""	42131
"form_""quake"""	42132
"lemma_""quake"""	42133
"form_""fearing"""	42134
"form_""landslides"""	42135
"form_""lulled"""	42136
"lemma_""lull"""	42137
"form_""Institution"""	42138
"form_""Oceanography"""	42139
"lemma_""Oceanography"""	42140
"form_""hissing"""	42141
"lemma_""hissing"""	42142
"form_""steepest"""	42143
"lemma_""steepest"""	42144
"form_""seaquake"""	42145
"lemma_""seaquake"""	42146
"form_""Pololu"""	42147
"lemma_""Pololu"""	42148
"form_""Scientists"""	42149
"form_""luminosity"""	42150
"lemma_""luminosity"""	42151
"form_""luminescent"""	42152
"lemma_""luminescent"""	42153
"form_""Noctiluca"""	42154
"lemma_""Noctiluca"""	42155
"form_""miliaris"""	42156
"lemma_""miliaris"""	42157
"form_""turbulence"""	42158
"lemma_""turbulence"""	42159
"form_""sardines"""	42160
"lemma_""sardine"""	42161
"form_""diatoms"""	42162
"lemma_""diatom"""	42163
"form_""Sagami"""	42164
"lemma_""Sagami"""	42165
"form_""fishes"""	42166
"form_""Gratified"""	42167
"form_""relies"""	42168
"form_""Commander"""	42169
"lemma_""Commander"""	42170
"form_""Geodetic"""	42171
"lemma_""Geodetic"""	42172
"lemma_""measuring"""	42173
"form_""tides"""	42174
"form_""oscillation"""	42175
"lemma_""oscillation"""	42176
"form_""closes"""	42177
"form_""notifying"""	42178
"form_""Attu"""	42179
"lemma_""Attu"""	42180
"form_""forwarded"""	42181
"form_""Honolulu"""	42182
"lemma_""Honolulu"""	42183
"form_""seismographs"""	42184
"lemma_""seismograph"""	42185
"form_""epicenter"""	42186
"lemma_""epicenter"""	42187
"form_""alerts"""	42188
"form_""Kamchatka"""	42189
"lemma_""Kamchatka"""	42190
"form_""Peninsula"""	42191
"lemma_""Peninsula"""	42192
"form_""17:07"""	42193
"lemma_""17:07"""	42194
"form_""seismograph"""	42195
"form_""seismic"""	42196
"lemma_""seismic"""	42197
"form_""158"""	42198
"lemma_""158"""	42199
"form_""longitude"""	42200
"lemma_""longitude"""	42201
"form_""23:30"""	42202
"lemma_""23:30"""	42203
"form_""hurled"""	42204
"form_""freighter"""	42205
"form_""marooned"""	42206
"form_""lawns"""	42207
"form_""geology"""	42208
"lemma_""geology"""	42209
"form_""reminders"""	42210
"form_""Earthquakes"""	42211
"form_""belts"""	42212
"form_""restlessness"""	42213
"lemma_""restlessness"""	42214
"form_""overemphasized"""	42215
"lemma_""overemphasize"""	42216
"form_""Superstition"""	42217
"form_""blended"""	42218
"form_""1,800"""	42219
"form_""unsolved"""	42220
"lemma_""unsolved"""	42221
"form_""sluggish"""	42222
"lemma_""sluggish"""	42223
"form_""Knowledge"""	42224
"form_""Causes"""	42225
"form_""Catastrophe"""	42226
"lemma_""Catastrophe"""	42227
"form_""Leet"""	42228
"lemma_""Leet"""	42229
"form_""1906"""	42230
"lemma_""1906"""	42231
"form_""tremor"""	42232
"lemma_""tremor"""	42233
"form_""jerky"""	42234
"lemma_""jerky"""	42235
"form_""Drifting"""	42236
"form_""Squatting"""	42237
"lemma_""squatt"""	42238
"form_""pulsing"""	42239
"lemma_""pulsing"""	42240
"form_""registering"""	42241
"form_""Baldness"""	42242
"lemma_""Baldness"""	42243
"form_""attacking"""	42244
"form_""pate"""	42245
"lemma_""pate"""	42246
"form_""gruff"""	42247
"lemma_""gruff"""	42248
"form_""affectation"""	42249
"lemma_""affectation"""	42250
"form_""belied"""	42251
"lemma_""bely"""	42252
"form_""scrawny"""	42253
"lemma_""scrawny"""	42254
"form_""gob"""	42255
"lemma_""gob"""	42256
"form_""spittle"""	42257
"lemma_""spittle"""	42258
"form_""baldness"""	42259
"lemma_""baldness"""	42260
"lemma_""fray"""	42261
"form_""tabloids"""	42262
"lemma_""tabloid"""	42263
"form_""eared"""	42264
"form_""men's"""	42265
"lemma_""men'"""	42266
"form_""commercials"""	42267
"form_""Noticing"""	42268
"form_""shreds"""	42269
"form_""rearranging"""	42270
"lemma_""rearrange"""	42271
"form_""negligence"""	42272
"form_""bark"""	42273
"lemma_""bark"""	42274
"form_""mornings"""	42275
"form_""vents"""	42276
"form_""deed"""	42277
"form_""withdrew"""	42278
"form_""speculations"""	42279
"lemma_""speculation"""	42280
"form_""toilet"""	42281
"lemma_""toilet"""	42282
"form_""stalls"""	42283
"form_""urinals"""	42284
"lemma_""urinal"""	42285
"form_""farthest"""	42286
"lemma_""fart"""	42287
"form_""squatting"""	42288
"form_""aforementioned"""	42289
"lemma_""aforementioned"""	42290
"form_""clues"""	42291
"form_""warehouses"""	42292
"lemma_""warehouse"""	42293
"form_""fronted"""	42294
"form_""piers"""	42295
"form_""masts"""	42296
"form_""funnels"""	42297
"form_""roofs"""	42298
"form_""winches"""	42299
"lemma_""winch"""	42300
"form_""whirring"""	42301
"lemma_""whir"""	42302
"form_""lifeless"""	42303
"lemma_""lifeless"""	42304
"form_""blinded"""	42305
"form_""circling"""	42306
"form_""terminals"""	42307
"form_""longshoremen's"""	42308
"lemma_""longshoremen"""	42309
"form_""personage"""	42310
"lemma_""personage"""	42311
"form_""Cigarette"""	42312
"form_""butts"""	42313
"form_""remnants"""	42314
"form_""strata"""	42315
"lemma_""strata"""	42316
"form_""echoing"""	42317
"lemma_""ech"""	42318
"form_""footfalls"""	42319
"lemma_""footfall"""	42320
"form_""rapped"""	42321
"lemma_""rap"""	42322
"form_""knuckles"""	42323
"lemma_""knuckle"""	42324
"form_""lightweight"""	42325
"lemma_""lightweight"""	42326
"form_""tinted"""	42327
"lemma_""tint"""	42328
"form_""perforated"""	42329
"lemma_""perforated"""	42330
"form_""vaudeville"""	42331
"lemma_""vaudeville"""	42332
"form_""tapdance"""	42333
"lemma_""tapdance"""	42334
"form_""sedately"""	42335
"lemma_""sedately"""	42336
"form_""Begging"""	42337
"form_""jungle"""	42338
"lemma_""jungle"""	42339
"form_""hankered"""	42340
"lemma_""hanker"""	42341
"form_""voluble"""	42342
"lemma_""voluble"""	42343
"form_""wellbeing"""	42344
"lemma_""wellbeing"""	42345
"form_""Impressive"""	42346
"lemma_""Impressive"""	42347
"form_""enumeration"""	42348
"lemma_""enumeration"""	42349
"form_""perceptions"""	42350
"form_""Gentile"""	42351
"form_""propositions"""	42352
"lemma_""proposition"""	42353
"form_""non-Jews"""	42354
"lemma_""non-Jews"""	42355
"form_""suppliers"""	42356
"form_""clannish"""	42357
"lemma_""clannish"""	42358
"form_""monopolists"""	42359
"lemma_""monopolist"""	42360
"form_""cutthroat"""	42361
"lemma_""cutthroat"""	42362
"form_""Diversity"""	42363
"form_""scholarly"""	42364
"lemma_""scholarly"""	42365
"form_""correcting"""	42366
"form_""recheck"""	42367
"lemma_""recheck"""	42368
"form_""usefully"""	42369
"lemma_""usefully"""	42370
"form_""predispositions"""	42371
"form_""victimized"""	42372
"lemma_""victimize"""	42373
"form_""uncritically"""	42374
"lemma_""uncritically"""	42375
"form_""Predispositions"""	42376
"form_""anti-Semitism"""	42377
"lemma_""anti-Semitism"""	42378
"form_""Lueger"""	42379
"lemma_""Lueger"""	42380
"form_""socialist"""	42381
"form_""comprehend"""	42382
"form_""Undoubtedly"""	42383
"form_""panorama"""	42384
"lemma_""panorama"""	42385
"form_""unfolded"""	42386
"form_""anthology"""	42387
"lemma_""anthology"""	42388
"form_""non-Jew"""	42389
"lemma_""non-jew"""	42390
"form_""undo"""	42391
"lemma_""undo"""	42392
"form_""redo"""	42393
"lemma_""redo"""	42394
"lemma_""Gentile"""	42395
"form_""Comprehensive"""	42396
"form_""inseparable"""	42397
"lemma_""inseparable"""	42398
"lemma_""solving"""	42399
"form_""epilogue"""	42400
"lemma_""epilogue"""	42401
"form_""groundwork"""	42402
"lemma_""groundwork"""	42403
"form_""enumerated"""	42404
"lemma_""enumerate"""	42405
"form_""clarification"""	42406
"lemma_""clarification"""	42407
"form_""Universal"""	42408
"lemma_""Universal"""	42409
"form_""Human"""	42410
"form_""endorsed"""	42411
"form_""claimant"""	42412
"lemma_""claimant"""	42413
"form_""politic"""	42414
"lemma_""politic"""	42415
"form_""commonwealths"""	42416
"form_""Gentiles"""	42417
"lemma_""Gentiles"""	42418
"form_""perennially"""	42419
"lemma_""perennially"""	42420
"form_""restructured"""	42421
"lemma_""restructure"""	42422
"form_""conformance"""	42423
"lemma_""conformance"""	42424
"form_""maximization"""	42425
"lemma_""maximization"""	42426
"form_""inharmonious"""	42427
"lemma_""inharmonious"""	42428
"form_""cumulate"""	42429
"lemma_""cumulate"""	42430
"form_""joins"""	42431
"form_""prosecuted"""	42432
"form_""inject"""	42433
"form_""cognizant"""	42434
"lemma_""cognizant"""	42435
"form_""corrosive"""	42436
"lemma_""corrosive"""	42437
"form_""overburdened"""	42438
"lemma_""overburdened"""	42439
"form_""truism"""	42440
"lemma_""truism"""	42441
"form_""intercrisis"""	42442
"lemma_""intercrisis"""	42443
"form_""remolding"""	42444
"lemma_""remold"""	42445
"form_""decency"""	42446
"form_""complain"""	42447
"form_""reaffirmation"""	42448
"lemma_""reaffirmation"""	42449
"form_""Properly"""	42450
"form_""labeling"""	42451
"form_""psychoanalytic"""	42452
"lemma_""psychoanalytic"""	42453
"form_""Sigmund"""	42454
"lemma_""Sigmund"""	42455
"form_""interviewer"""	42456
"lemma_""interviewer"""	42457
"form_""psychoanalyst"""	42458
"lemma_""psychoanalyst"""	42459
"form_""inquiring"""	42460
"form_""symposium"""	42461
"lemma_""symposium"""	42462
"form_""communicators"""	42463
"lemma_""communicator"""	42464
"form_""resonances"""	42465
"lemma_""resonance"""	42466
"form_""clustering"""	42467
"form_""Rookie"""	42468
"form_""Nischwitz"""	42469
"lemma_""Nischwitz"""	42470
"form_""husky"""	42471
"lemma_""husky"""	42472
"form_""205"""	42473
"lemma_""205"""	42474
"form_""949"""	42475
"lemma_""949"""	42476
"form_""viewers"""	42477
"lemma_""viewer"""	42478
"form_""Grizzlies"""	42479
"lemma_""Grizzly"""	42480
"form_""Louisville"""	42481
"lemma_""Louisville"""	42482
"form_""southpaw"""	42483
"lemma_""southpaw"""	42484
"form_""lagged"""	42485
"form_""McAuliffe"""	42486
"lemma_""McAuliffe"""	42487
"form_""Lefty"""	42488
"lemma_""Lefty"""	42489
"form_""Rudolph"""	42490
"lemma_""Rudolph"""	42491
"form_""Bear"""	42492
"form_""Paschal"""	42493
"lemma_""Paschal"""	42494
"form_""gruonded"""	42495
"lemma_""gruond"""	42496
"form_""Jay"""	42497
"lemma_""Jay"""	42498
"form_""Cooke"""	42499
"lemma_""Cooke"""	42500
"form_""Alusik"""	42501
"lemma_""Alusik"""	42502
"form_""Porter"""	42503
"lemma_""Porter"""	42504
"form_""Wert"""	42505
"lemma_""Wert"""	42506
"form_""putout"""	42507
"lemma_""putout"""	42508
"form_""leftfield"""	42509
"lemma_""leftfield"""	42510
"form_""rightfield"""	42511
"lemma_""rightfield"""	42512
"form_""Shartzer"""	42513
"lemma_""Shartzer"""	42514
"form_""Cliff"""	42515
"lemma_""Cliff"""	42516
"form_""Pavletich"""	42517
"lemma_""Pavletich"""	42518
"form_""Gaines"""	42519
"lemma_""Gaines"""	42520
"form_""roller"""	42521
"lemma_""roller"""	42522
"form_""tallies"""	42523
"lemma_""tally"""	42524
"form_""outfield"""	42525
"lemma_""outfield"""	42526
"form_""Ruiz"""	42527
"lemma_""Ruiz"""	42528
"form_""grounder"""	42529
"lemma_""grounder"""	42530
"form_""Bingles"""	42531
"lemma_""bingle"""	42532
"form_""bobbles"""	42533
"lemma_""bobble"""	42534
"form_""Tribe"""	42535
"lemma_""Tribe"""	42536
"form_""refocusing"""	42537
"lemma_""refocusing"""	42538
"form_""Dobbs"""	42539
"lemma_""Dobbs"""	42540
"form_""Tuttle"""	42541
"lemma_""Tuttle"""	42542
"form_""Patti"""	42543
"lemma_""Patti"""	42544
"form_""Waggin"""	42545
"lemma_""Waggin"""	42546
"form_""Wyman"""	42547
"lemma_""Wyman"""	42548
"form_""Carey"""	42549
"lemma_""Carey"""	42550
"form_""Tsitouris"""	42551
"lemma_""Tsitouris"""	42552
"form_""o'"""	42553
"lemma_""o'"""	42554
"form_""Donnelly"""	42555
"lemma_""Donnelly"""	42556
"form_""Tex."""	42557
"lemma_""Tex."""	42558
"form_""Muskegon"""	42559
"lemma_""Muskegon"""	42560
"form_""unanimous"""	42561
"lemma_""unanimous"""	42562
"form_""Rip"""	42563
"form_""Randall"""	42564
"lemma_""Randall"""	42565
"form_""Tyler"""	42566
"lemma_""Tyler"""	42567
"form_""Gardner"""	42568
"lemma_""Gardner"""	42569
"form_""diving"""	42570
"lemma_""diving"""	42571
"form_""Minnie"""	42572
"lemma_""Minnie"""	42573
"form_""Minoso"""	42574
"lemma_""Minoso"""	42575
"form_""Lemon"""	42576
"form_""Twins"""	42577
"lemma_""Twins"""	42578
"form_""Sox"""	42579
"form_""5777"""	42580
"lemma_""5777"""	42581
"form_""Turk"""	42582
"lemma_""Turk"""	42583
"form_""Lown"""	42584
"lemma_""Lown"""	42585
"form_""Bertoia"""	42586
"lemma_""Bertoia"""	42587
"form_""chopper"""	42588
"lemma_""chopper"""	42589
"form_""Lenny"""	42590
"lemma_""Lenny"""	42591
"form_""Sievers"""	42592
"lemma_""Siever"""	42593
"form_""Camilo"""	42594
"lemma_""Camilo"""	42595
"form_""Carreon"""	42596
"lemma_""Carreon"""	42597
"form_""380"""	42598
"lemma_""380"""	42599
"form_""Harmon"""	42600
"lemma_""Harmon"""	42601
"form_""Killebrew"""	42602
"lemma_""Killebrew"""	42603
"form_""homer"""	42604
"form_""Allison"""	42605
"lemma_""Allison"""	42606
"form_""run-scoring"""	42607
"lemma_""run-scoring"""	42608
"form_""Ogden"""	42609
"lemma_""Ogden"""	42610
"form_""Outfielder"""	42611
"form_""Jackie"""	42612
"lemma_""Jackie"""	42613
"form_""Jensen"""	42614
"lemma_""Jensen"""	42615
"form_""newsman"""	42616
"lemma_""newsman"""	42617
"form_""25th"""	42618
"lemma_""25th"""	42619
"form_""walkout"""	42620
"lemma_""walkout"""	42621
"form_""Nev."""	42622
"lemma_""Nev."""	42623
"form_""Diving"""	42624
"lemma_""Diving"""	42625
"form_""Champion"""	42626
"lemma_""Champion"""	42627
"form_""Zoe"""	42628
"lemma_""Zoe"""	42629
"form_""Olsen"""	42630
"lemma_""Olsen"""	42631
"form_""speculating"""	42632
"form_""streamliner"""	42633
"lemma_""streamliner"""	42634
"form_""Writer"""	42635
"form_""Ensign"""	42636
"lemma_""Ensign"""	42637
"form_""Examiner"""	42638
"lemma_""Examiner"""	42639
"form_""Liston"""	42640
"lemma_""Liston"""	42641
"form_""crosser"""	42642
"lemma_""crosser"""	42643
"form_""keyhole"""	42644
"lemma_""keyhole"""	42645
"form_""Traveler"""	42646
"form_""anymore"""	42647
"lemma_""anymore"""	42648
"form_""pops"""	42649
"form_""heroics"""	42650
"form_""Spahn"""	42651
"lemma_""Spahn"""	42652
"form_""-hit"""	42653
"lemma_""-hit"""	42654
"form_""retaliating"""	42655
"lemma_""retaliate"""	42656
"form_""tying"""	42657
"form_""spree"""	42658
"lemma_""spree"""	42659
"form_""embossed"""	42660
"lemma_""emboss"""	42661
"form_""rightfully"""	42662
"lemma_""rightfully"""	42663
"form_""hitless"""	42664
"lemma_""hitless"""	42665
"form_""stimulant"""	42666
"lemma_""stimulant"""	42667
"form_""Milwaukee"""	42668
"lemma_""Milwaukee"""	42669
"form_""rookies"""	42670
"form_""Wish"""	42671
"form_""leaguer"""	42672
"lemma_""leaguer"""	42673
"form_""laurels"""	42674
"lemma_""laurel"""	42675
"form_""lefthanders"""	42676
"form_""Hubbell"""	42677
"lemma_""Hubbell"""	42678
"form_""Herb"""	42679
"lemma_""Herb"""	42680
"form_""Pennock"""	42681
"lemma_""Pennock"""	42682
"form_""Nehf"""	42683
"lemma_""Nehf"""	42684
"form_""Gomez"""	42685
"lemma_""Gomez"""	42686
"form_""gentlemanly"""	42687
"lemma_""gentlemanly"""	42688
"form_""beardown"""	42689
"lemma_""beardown"""	42690
"form_""18,792"""	42691
"lemma_""18792"""	42692
"form_""Spahnie"""	42693
"lemma_""Spahnie"""	42694
"form_""Enos"""	42695
"lemma_""Enos"""	42696
"form_""popped"""	42697
"form_""clubhouse"""	42698
"lemma_""clubhouse"""	42699
"form_""sluggers"""	42700
"form_""walloped"""	42701
"lemma_""wallop"""	42702
"form_""Lowe"""	42703
"lemma_""Lowe"""	42704
"form_""Gil"""	42705
"lemma_""Gil"""	42706
"form_""Ebbetts"""	42707
"lemma_""Ebbetts"""	42708
"form_""Delahanty"""	42709
"lemma_""Delahanty"""	42710
"form_""Klein"""	42711
"lemma_""Klein"""	42712
"form_""Braves"""	42713
"lemma_""Braves"""	42714
"form_""Adcock"""	42715
"lemma_""Adcock"""	42716
"form_""Lou"""	42717
"lemma_""Lou"""	42718
"form_""Gehrig"""	42719
"lemma_""Gehrig"""	42720
"form_""Seerey"""	42721
"lemma_""Seerey"""	42722
"form_""Rocky"""	42723
"lemma_""Rocky"""	42724
"form_""Colavito"""	42725
"lemma_""Colavito"""	42726
"form_""boils"""	42727
"form_""anti"""	42728
"lemma_""anti"""	42729
"form_""pro-Yankee"""	42730
"lemma_""pro-Yankee"""	42731
"form_""Mickey's"""	42732
"form_""anemic"""	42733
"lemma_""anemic"""	42734
"form_""windy"""	42735
"lemma_""windy"""	42736
"form_""Candlestick"""	42737
"lemma_""Candlestick"""	42738
"form_""Howsam"""	42739
"lemma_""Howsam"""	42740
"form_""blackout"""	42741
"lemma_""blackout"""	42742
"form_""CBS"""	42743
"lemma_""CBS"""	42744
"form_""NBC"""	42745
"lemma_""NBC"""	42746
"form_""video"""	42747
"lemma_""video"""	42748
"form_""romp"""	42749
"lemma_""romp"""	42750
"form_""outclassed"""	42751
"form_""crushing"""	42752
"form_""Reds"""	42753
"form_""humiliating"""	42754
"lemma_""humiliating"""	42755
"form_""Yogi"""	42756
"lemma_""Yogi"""	42757
"form_""Berra"""	42758
"lemma_""Berra"""	42759
"form_""champs"""	42760
"lemma_""champ"""	42761
"form_""Blanchard"""	42762
"lemma_""Blanchard"""	42763
"form_""routed"""	42764
"lemma_""rout"""	42765
"form_""loser"""	42766
"lemma_""loser"""	42767
"form_""Joey"""	42768
"lemma_""Joey"""	42769
"form_""Hector"""	42770
"lemma_""Hector"""	42771
"form_""Lopez"""	42772
"lemma_""Lopez"""	42773
"form_""subbing"""	42774
"form_""Yanks"""	42775
"lemma_""Yanks"""	42776
"form_""32,589"""	42777
"lemma_""32589"""	42778
"form_""Momentarily"""	42779
"form_""fizzled"""	42780
"lemma_""fizzle"""	42781
"form_""Edwards"""	42782
"lemma_""Edwards"""	42783
"form_""Wally"""	42784
"lemma_""Wally"""	42785
"form_""Bud"""	42786
"lemma_""Bud"""	42787
"form_""Daley"""	42788
"lemma_""Daley"""	42789
"form_""Series"""	42790
"lemma_""Series"""	42791
"form_""Bucky"""	42792
"lemma_""Bucky"""	42793
"form_""Dyer"""	42794
"lemma_""Dyer"""	42795
"form_""feat"""	42796
"form_""Rare"""	42797
"form_""Harlem"""	42798
"lemma_""Harlem"""	42799
"form_""circumspect"""	42800
"lemma_""circumspect"""	42801
"form_""shiftless"""	42802
"lemma_""shiftless"""	42803
"form_""incompetence"""	42804
"lemma_""incompetence"""	42805
"form_""racketeers"""	42806
"lemma_""racketeer"""	42807
"form_""natured"""	42808
"lemma_""natured"""	42809
"form_""thoughtless"""	42810
"lemma_""thoughtless"""	42811
"form_""insuperably"""	42812
"lemma_""insuperably"""	42813
"form_""astounded"""	42814
"form_""offended"""	42815
"form_""unnerving"""	42816
"lemma_""unnerving"""	42817
"form_""accumulating"""	42818
"form_""twos"""	42819
"form_""merest"""	42820
"lemma_""mer"""	42821
"form_""seep"""	42822
"form_""callousness"""	42823
